E1,E2,E3,E4,E5
140,299,884,594,810
135,303,885,604,811
138,303,886,613,812
145,298,886,620,813
152,291,886,624,815
150,285,885,626,819
139,285,886,629,823
123,291,890,631,828
112,303,896,633,833
114,317,905,634,838
130,329,917,634,843
152,337,929,632,851
169,341,940,631,861
173,343,948,632,871
165,344,954,634,880
150,345,958,636,885
138,345,963,638,888
133,343,968,639,891
131,340,973,641,895
128,337,978,644,902
120,336,981,648,911
110,337,983,653,919
103,339,984,657,923
103,342,984,660,923
111,344,982,661,921
122,344,978,660,918
129,344,973,659,916
129,344,967,659,916
123,347,964,662,916
116,351,964,669,916
113,355,968,678,915
116,359,974,689,916
124,362,980,698,919
132,364,984,705,926
134,363,986,708,935
129,360,987,710,945
119,355,988,713,952
108,349,990,717,955
100,343,990,720,954
95,337,989,720,951
91,332,986,715,948
87,329,982,708,946
79,326,977,703,947
68,324,975,705,949
56,323,976,715,953
44,324,980,729,955
36,325,983,742,956
32,328,986,748,955
30,331,986,744,952
30,337,984,735,948
30,343,983,726,946
31,352,984,722,948
32,359,990,726,953
34,365,997,736,962
36,367,1005,747,972
35,367,1010,755,980
31,364,1013,757,985
22,361,1014,755,985
11,358,1015,751,984
0,356,1018,747,984
-9,355,1024,746,987
-13,354,1031,748,993
-14,355,1037,749,1000
-12,356,1040,749,1006
-12,356,1041,747,1008
-13,354,1041,743,1007
-18,350,1042,740,1006
-26,345,1044,739,1007
-36,341,1047,743,1011
-49,341,1049,749,1016
-62,347,1049,757,1019
-73,355,1047,762,1019
-81,363,1046,763,1016
-83,368,1046,761,1012
-83,367,1050,757,1010
-81,364,1055,753,1011
-80,360,1059,752,1015
-80,358,1061,755,1019
-80,359,1061,760,1022
-79,360,1059,765,1024
-78,360,1058,769,1026
-80,358,1060,768,1031
-85,355,1066,763,1039
-93,352,1072,757,1048
-99,353,1078,752,1055
-99,356,1081,752,1060
-91,362,1082,758,1062
-80,368,1083,767,1061
-76,373,1086,776,1059
-84,377,1090,782,1059
-104,379,1094,782,1059
-127,381,1097,778,1060
-144,384,1099,775,1062
-148,389,1099,776,1066
-142,394,1099,783,1071
-135,399,1102,793,1078
-137,402,1107,804,1086
-151,402,1113,811,1093
-173,400,1118,813,1097
-193,396,1123,811,1099
-203,394,1126,808,1099
-201,395,1129,807,1100
-193,398,1131,806,1102
-184,403,1132,806,1106
-181,407,1132,803,1109
-185,410,1130,798,1111
-191,411,1127,792,1110
-198,411,1124,788,1107
-201,412,1122,789,1104
-201,414,1122,795,1102
-200,416,1122,802,1104
-198,418,1123,808,1108
-195,420,1123,810,1114
-192,421,1124,808,1119
-191,423,1126,803,1122
-193,427,1129,798,1121
-199,431,1134,796,1118
-206,432,1137,797,1116
-212,429,1138,799,1114
-214,423,1137,801,1114
-212,415,1135,802,1115
-205,408,1133,801,1115
-199,404,1134,800,1113
-196,404,1137,799,1110
-198,406,1142,801,1108
-206,409,1145,805,1107
-215,410,1146,811,1108
-223,412,1144,817,1110
-226,413,1141,822,1111
-223,415,1139,826,1110
-215,417,1139,828,1108
-206,418,1141,829,1106
-203,417,1145,831,1106
-208,415,1148,833,1109
-221,412,1152,836,1115
-236,412,1155,838,1122
-244,414,1158,839,1127
-240,417,1163,839,1130
-225,419,1168,839,1130
-207,418,1173,841,1130
-193,416,1179,845,1130
-192,413,1183,851,1133
-202,411,1187,856,1137
-218,412,1191,859,1143
-232,415,1195,858,1147
-239,417,1199,854,1148
-239,419,1202,849,1146
-233,419,1204,845,1145
-227,420,1205,845,1146
-220,423,1207,850,1151
-214,428,1209,857,1161
-210,435,1213,865,1172
-209,440,1216,872,1182
-209,442,1217,877,1187
-211,441,1218,882,1187
-211,438,1217,887,1184
-207,437,1218,892,1183
-198,438,1220,897,1185
-186,440,1223,900,1189
-174,442,1226,899,1194
-165,443,1228,897,1197
-159,442,1229,897,1199
-154,440,1232,900,1199
-151,439,1237,907,1201
-148,440,1244,917,1204
-146,443,1252,925,1208
-146,446,1257,929,1213
-146,449,1259,929,1216
-142,451,1257,925,1219
-133,452,1253,922,1221
-121,453,1251,920,1224
-108,453,1251,922,1228
-101,454,1255,926,1233
-99,455,1259,932,1238
-103,457,1264,939,1244
-106,459,1269,947,1250
-105,462,1273,956,1256
-98,464,1277,964,1261
-89,465,1281,969,1267
-81,466,1285,972,1272
-77,466,1288,972,1277
-78,465,1292,971,1283
-83,465,1296,971,1290
-89,466,1300,972,1297
-95,466,1304,975,1303
-100,464,1306,977,1307
-102,462,1307,978,1310
-102,461,1307,978,1311
-98,462,1305,979,1313
-92,467,1302,981,1316
-88,474,1300,984,1318
-88,482,1299,988,1320
-93,488,1299,991,1321
-102,489,1299,992,1321
-113,486,1298,993,1321
-122,481,1295,992,1320
-127,476,1291,990,1318
-129,472,1285,988,1315
-130,470,1279,985,1311
-133,468,1275,982,1308
-139,466,1273,979,1308
-150,464,1274,976,1311
-166,462,1278,972,1315
-183,462,1282,966,1318
-198,462,1285,960,1318
-206,462,1285,955,1314
-206,462,1282,953,1309
-202,464,1278,957,1306
-198,468,1274,964,1306
-199,474,1273,972,1310
-207,481,1276,978,1315
-220,485,1283,979,1318
-230,485,1291,976,1318
-232,482,1297,972,1314
-228,479,1299,969,1308
-219,478,1298,970,1304
-213,480,1295,974,1301
-214,484,1293,979,1302
-222,486,1294,982,1304
-232,485,1298,983,1307
-241,480,1304,980,1310
-244,475,1310,976,1312
-243,473,1314,972,1313
-239,474,1318,970,1314
-235,478,1320,969,1315
-232,481,1323,971,1315
-227,483,1324,973,1314
-219,482,1324,975,1313
-211,481,1323,975,1310
-204,482,1321,973,1307
-202,483,1321,969,1303
-207,485,1322,965,1300
-217,485,1325,961,1298
-227,483,1326,957,1297
-234,482,1325,955,1297
-237,481,1321,952,1297
-237,481,1314,951,1296
-235,481,1307,951,1294
-231,479,1304,952,1293
-227,473,1304,954,1293
-223,466,1308,956,1295
-222,461,1314,957,1298
-226,458,1319,957,1301
-236,459,1323,954,1304
-246,463,1326,951,1304
-251,466,1328,947,1303
-248,469,1332,944,1301
-238,472,1339,944,1298
-228,477,1351,947,1295
-227,483,1367,952,1292
-236,491,1386,958,1288
-252,501,1407,963,1283
-264,511,1427,967,1277
-266,521,1445,968,1270
-257,533,1463,970,1264
-243,544,1481,975,1259
-232,552,1497,985,1258
-232,555,1513,1000,1263
-244,552,1527,1018,1273
-263,545,1538,1037,1290
-282,537,1549,1053,1310
-295,533,1562,1065,1333
-302,532,1578,1074,1358
-303,533,1597,1080,1385
-303,532,1618,1086,1417
-306,525,1636,1094,1453
-315,513,1649,1104,1494
-328,498,1655,1118,1540
-343,482,1654,1134,1591
-356,468,1650,1153,1646
-365,455,1644,1172,1703
-371,441,1634,1190,1759
-378,424,1619,1207,1812
-389,402,1596,1219,1862
-408,377,1564,1227,1908
-433,348,1525,1228,1953
-464,318,1481,1223,1998
-495,289,1438,1215,2044
-522,263,1400,1206,2092
-541,239,1369,1200,2139
-545,219,1345,1199,2181
-532,204,1326,1200,2215
-500,193,1310,1201,2236
-449,185,1295,1197,2240
-382,181,1280,1188,2228
-303,180,1265,1175,2204
-212,182,1253,1160,2171
-112,186,1241,1143,2133
-6,193,1226,1124,2093
101,201,1206,1098,2049
197,207,1176,1065,2000
276,208,1137,1029,1948
335,205,1093,993,1896
378,197,1049,963,1849
412,187,1010,942,1808
443,181,980,926,1771
469,181,957,911,1732
486,187,940,895,1688
488,199,926,878,1636
479,211,918,862,1581
464,223,916,850,1528
452,233,922,844,1481
444,242,934,840,1442
437,252,950,833,1407
421,261,964,822,1370
388,270,974,805,1330
337,275,979,787,1287
269,278,979,772,1246
185,279,978,761,1208
84,281,976,755,1177
-35,287,976,752,1151
-168,298,981,750,1131
-302,310,993,750,1118
-416,322,1013,753,1112
-488,331,1041,761,1114
-508,337,1071,774,1123
-483,342,1101,789,1136
-428,348,1125,804,1148
-366,356,1142,816,1159
-311,366,1156,826,1165
-269,375,1167,833,1170
-236,380,1180,838,1173
-211,381,1193,841,1177
-190,379,1203,843,1181
-175,375,1209,843,1185
-165,375,1209,843,1187
-160,378,1204,843,1188
-155,384,1198,845,1185
-149,390,1195,848,1182
-143,394,1195,852,1176
-142,395,1197,855,1169
-147,393,1198,854,1161
-156,390,1195,849,1151
-163,387,1186,840,1140
-162,386,1175,829,1128
-152,387,1164,819,1118
-139,389,1157,811,1110
-129,392,1154,805,1105
-131,393,1155,799,1103
-143,394,1156,792,1101
-160,393,1156,784,1098
-172,392,1154,777,1093
-173,389,1152,772,1087
-165,386,1149,770,1081
-151,383,1148,769,1077
-138,381,1146,767,1074
-132,379,1143,761,1072
-131,378,1138,752,1068
-135,378,1131,743,1063
-140,378,1125,736,1056
-145,378,1119,734,1049
-150,379,1117,735,1045
-153,381,1115,736,1043
-154,381,1115,734,1044
-151,381,1113,728,1045
-145,378,1111,719,1044
-135,375,1107,711,1040
-127,370,1103,707,1034
-123,367,1101,707,1028
-126,365,1099,710,1023
-134,367,1097,714,1021
-140,370,1096,717,1021
-141,373,1093,719,1021
-134,372,1089,719,1020
-122,365,1084,718,1017
-113,356,1079,716,1012
-110,346,1075,715,1006
-117,341,1073,715,1000
-128,343,1072,716,995
-136,349,1070,717,991
-136,357,1066,717,988
-127,361,1061,713,984
-113,360,1053,706,981
-102,354,1044,699,977
-99,346,1036,694,972
-106,341,1029,693,966
-117,338,1023,695,960
-126,337,1019,698,952
-128,336,1015,699,945
-121,331,1012,696,937
-110,325,1009,692,931
-101,317,1005,689,925
-99,311,1000,689,921
-105,308,993,689,917
-116,307,986,688,912
-127,306,979,682,907
-134,305,973,673,902
-134,303,969,662,899
-128,301,965,653,897
-121,299,962,648,898
-114,296,957,645,899
-109,293,950,645,897
-107,288,940,644,892
-106,283,929,642,883
-106,277,919,638,873
-103,273,911,634,865
-98,272,906,629,861
-91,272,904,624,861
-85,274,905,616,862
-83,275,906,607,862
-88,275,906,598,860
-99,270,904,589,855
-111,263,901,583,849
-118,253,896,581,846
-115,244,891,582,845
-101,238,887,585,846
-82,235,883,588,847
-66,237,880,591,847
-59,243,878,592,846
-61,251,876,592,845
-69,259,876,590,845
-76,264,876,587,847
-79,266,876,584,849
-77,265,876,581,848
-73,262,876,578,846
-70,259,873,576,843
-67,255,870,573,840
-61,252,865,568,838
-53,249,860,564,836
-42,246,855,559,834
-35,242,850,556,830
-35,236,846,555,824
-43,229,841,556,817
-54,222,836,558,813
-59,217,831,561,811
-53,215,827,563,811
-37,217,823,564,813
-17,223,821,561,814
-2,229,819,556,814
2,234,817,551,813
-4,235,814,547,811
-13,232,810,545,808
-21,227,808,545,804
-22,222,806,547,801
-19,217,805,549,797
-14,214,804,551,796
-11,211,801,551,796
-11,208,797,550,798
-14,203,791,547,798
-19,198,785,541,797
-24,194,780,534,793
-27,191,776,527,788
-24,190,773,521,784
-15,189,771,518,782
-1,187,770,519,782
12,184,768,520,783
21,180,767,521,783
24,178,765,518,781
22,178,762,513,778
20,179,759,507,776
21,182,755,503,773
26,183,750,503,772
31,181,745,508,770
31,176,741,514,768
24,170,736,517,765
12,164,732,515,763
2,161,729,509,762
0,163,727,502,762
8,165,725,497,763
22,167,722,494,761
35,164,717,493,756
43,156,709,492,749
43,146,698,488,740
36,137,688,483,733
26,132,679,477,729
20,132,676,473,728
19,133,675,470,730
24,134,677,469,732
33,132,679,468,734
42,129,678,468,735
47,126,676,470,735
46,125,672,473,736
42,124,669,476,736
36,121,668,478,735
30,118,668,478,733
26,114,669,477,729
22,111,667,474,726
18,112,665,474,724
15,114,660,477,724
16,116,656,482,725
19,114,652,485,726
25,107,650,485,726
28,99,649,481,724
25,91,647,475,723
15,87,645,467,721
1,87,640,460,721
-11,87,633,454,720
-17,84,624,446,716
-16,78,613,437,708
-11,70,603,429,699
-4,64,593,421,690
3,62,585,417,685
8,64,578,416,685
14,68,574,415,690
21,71,571,413,694
27,71,570,408,695
32,68,569,402,691
35,62,568,397,683
37,56,567,393,677
39,52,564,390,675
40,49,562,389,680
38,47,559,388,690
33,44,557,387,699
24,39,554,388,703
14,34,549,391,700
7,28,543,396,693
6,24,537,399,684
11,22,529,401,677
17,22,523,400,676
21,22,516,396,678
18,20,510,390,682
10,16,503,384,685
0,10,497,378,685
-8,3,491,373,683
-10,-4,488,369,681
-9,-11,487,367,679
-6,-15,487,367,678
-5,-18,487,367,679
-9,-20,485,367,680
-16,-19,482,364,680
-22,-18,476,357,680
-22,-17,469,348,677
-16,-18,462,339,672
-6,-20,456,331,666
2,-24,451,327,661
3,-27,447,325,658
-7,-30,445,325,658
-24,-33,445,326,662
-41,-36,444,328,668
-51,-39,443,330,674
-50,-43,439,332,676
-40,-46,432,333,674
-30,-48,423,331,670
-26,-51,413,325,665
-31,-55,406,317,659
-43,-59,400,307,654
-56,-64,394,296,647
-64,-68,389,284,639
-68,-72,381,275,629
-68,-77,372,267,620
-70,-83,362,263,614
-73,-92,354,262,611
-77,-101,347,263,611
-78,-109,341,266,612
-76,-111,337,268,610
-73,-109,333,267,606
-73,-104,329,263,600
-79,-100,326,255,594
-89,-101,321,244,588
-99,-106,316,232,582
-103,-114,308,220,576
-101,-122,298,211,569
-97,-126,289,203,562
-96,-129,281,198,555
-101,-131,276,194,550
-112,-134,273,189,546
-124,-136,273,183,541
-132,-137,273,177,535
-134,-136,272,173,527
-130,-133,271,172,520
-125,-129,267,174,513
-122,-128,263,176,508
-120,-129,257,177,504
-119,-133,251,175,498
-117,-137,244,169,492
-117,-141,236,161,484
-118,-143,229,154,476
-123,-146,223,147,468
-129,-150,218,141,461
-134,-155,214,133,452
-135,-158,210,125,441
-130,-157,206,116,428
-122,-153,203,108,414
-115,-148,200,102,403
-113,-145,199,98,396
-117,-145,199,97,395
-122,-150,198,96,396
-128,-156,196,93,395
-132,-161,192,89,389
-135,-164,186,83,378
-139,-164,179,78,362
-144,-164,174,77,347
-150,-164,172,82,335
-153,-164,173,92,327
-154,-164,176,105,321
-151,-163,180,115,316
-146,-161,182,120,309
-139,-162,184,116,300
-134,-164,185,105,292
-129,-167,186,91,286
-126,-168,188,81,284
-124,-164,191,77,284
-123,-155,194,78,284
-122,-146,197,81,281
-120,-139,198,81,275
-117,-139,197,77,266
-115,-145,194,67,257
-116,-152,189,57,248
-120,-156,185,49,239
-129,-155,180,46,230
-139,-151,177,46,222
-144,-145,175,48,214
-143,-142,174,50,209
-134,-142,176,51,207
-123,-145,178,51,207
-114,-146,181,51,209
-113,-145,183,53,208
-119,-142,184,55,203
-129,-139,183,55,195
-137,-138,180,54,187
-139,-141,176,52,181
-134,-145,173,50,176
-125,-149,171,48,173
-115,-151,171,48,169
-111,-150,172,47,163
-113,-148,172,43,154
-120,-147,170,38,146
-128,-149,165,33,139
-135,-152,158,30,134
-138,-154,150,29,132
-137,-154,144,30,128
-135,-153,141,28,123
-135,-153,139,23,114
-139,-155,137,14,104
-146,-161,134,3,93
-153,-168,127,-6,83
-155,-174,118,-11,75
-150,-176,108,-10,69
-139,-175,99,-7,63
-128,-172,93,-5,58
-119,-170,90,-6,52
-114,-171,86,-11,44
-112,-175,82,-18,37
-108,-180,78,-24,30
-102,-183,73,-29,25
-95,-183,71,-32,22
-90,-181,71,-34,19
-91,-177,73,-34,16
-97,-174,74,-33,13
-104,-172,73,-33,11
-108,-172,71,-34,11
-105,-173,67,-38,13
-100,-175,64,-46,16
-97,-177,63,-56,18
-100,-177,63,-65,17
-108,-176,63,-70,14
-116,-175,63,-69,11
-116,-175,61,-64,9
-108,-177,58,-57,10
-93,-179,56,-53,12
-79,-181,55,-54,14
-73,-181,54,-61,13
-78,-180,52,-71,7
-90,-178,47,-81,0
-102,-178,41,-88,-8
-108,-179,34,-90,-12
-103,-182,30,-88,-14
-88,-186,28,-85,-14
-68,-189,29,-82,-13
-48,-191,30,-81,-15
-35,-192,29,-81,-18
-28,-193,28,-82,-23
-26,-194,25,-84,-27
-24,-195,22,-86,-31
-20,-196,18,-88,-34
-15,-196,13,-91,-37
-13,-197,8,-93,-41
-15,-196,3,-96,-43
-23,-195,-1,-99,-45
-31,-193,-2,-102,-46
-30,-189,-2,-104,-47
-17,-187,0,-104,-48
7,-186,2,-103,-51
32,-187,1,-102,-55
47,-189,-2,-102,-60
47,-192,-7,-105,-65
34,-195,-12,-111,-68
17,-197,-16,-119,-70
5,-198,-19,-128,-72
2,-200,-21,-135,-75
8,-205,-26,-139,-80
17,-212,-33,-141,-88
24,-220,-43,-139,-97
27,-227,-53,-137,-105
28,-231,-63,-136,-111
27,-233,-71,-138,-116
24,-233,-77,-145,-120
19,-234,-82,-156,-125
10,-237,-88,-169,-131
-1,-242,-96,-181,-138
-11,-247,-105,-189,-144
-20,-250,-114,-191,-149
-29,-251,-121,-189,-153
-38,-251,-125,-187,-157
-52,-250,-125,-188,-159
-69,-250,-125,-191,-162
-87,-250,-124,-197,-163
-103,-252,-125,-202,-162
-114,-253,-127,-206,-163
-121,-255,-132,-211,-168
-127,-258,-138,-221,-178
-133,-262,-147,-235,-192
-143,-267,-158,-252,-209
-155,-272,-170,-266,-224
-166,-277,-182,-275,-235
-174,-282,-192,-277,-243
-176,-288,-200,-274,-251
-174,-294,-206,-274,-260
-169,-301,-212,-280,-272
-166,-308,-218,-292,-286
-168,-315,-226,-305,-299
-176,-319,-234,-315,-307
-188,-322,-241,-318,-311
-197,-323,-248,-317,-312
-200,-323,-253,-316,-312
-197,-322,-257,-319,-314
-191,-321,-261,-329,-317
-189,-321,-265,-343,-322
-196,-321,-270,-356,-327
-209,-324,-274,-364,-331
-221,-327,-278,-366,-334
-225,-332,-281,-363,-336
-216,-338,-282,-359,-338
-201,-343,-282,-358,-339
-187,-348,-282,-361,-341
-184,-352,-283,-365,-343
-194,-356,-285,-371,-347
-210,-359,-288,-377,-353
-224,-359,-292,-383,-360
-231,-357,-296,-390,-367
-231,-353,-299,-397,-373
-229,-350,-303,-404,-377
-230,-348,-308,-411,-380
-236,-350,-316,-417,-384
-242,-354,-327,-422,-390
-243,-359,-337,-429,-398
-239,-363,-347,-435,-407
-231,-365,-353,-440,-416
-223,-368,-356,-444,-423
-217,-371,-357,-447,-428
-211,-377,-358,-449,-431
-204,-386,-362,-452,-433
-196,-396,-368,-455,-434
-190,-404,-378,-458,-436
-190,-410,-389,-462,-439
-197,-413,-398,-466,-444
-209,-415,-405,-469,-451
-220,-417,-410,-472,-460
-226,-422,-412,-473,-468
-226,-430,-414,-473,-474
-221,-437,-417,-472,-477
-214,-442,-422,-472,-478
-205,-443,-427,-475,-479
-194,-440,-433,-483,-483
-182,-438,-438,-495,-489
-171,-438,-442,-509,-498
-166,-442,-446,-520,-508
-168,-448,-451,-527,-515
-176,-454,-457,-527,-520
-184,-456,-463,-525,-522
-188,-454,-469,-524,-524
-186,-451,-473,-527,-527
-182,-450,-476,-533,-531
-179,-452,-477,-542,-535
-178,-455,-477,-548,-538
-176,-459,-476,-553,-538
-171,-460,-475,-554,-536
-161,-460,-474,-555,-534
-151,-463,-476,-557,-537
-148,-471,-483,-562,-546
-156,-484,-494,-570,-564
-174,-497,-509,-580,-586
-196,-505,-526,-589,-608
-214,-505,-541,-597,-625
-224,-497,-549,-601,-633
-227,-486,-551,-600,-633
-226,-478,-546,-597,-627
-223,-476,-537,-591,-620
-212,-482,-528,-586,-613
-188,-490,-522,-583,-609
-140,-495,-518,-581,-606
-68,-494,-513,-580,-602
26,-487,-504,-576,-594
131,-477,-489,-569,-579
237,-467,-467,-560,-558
335,-461,-443,-549,-535
421,-457,-422,-541,-512
493,-456,-407,-534,-494
551,-456,-398,-527,-481
597,-455,-391,-518,-471
630,-452,-384,-504,-462
651,-450,-372,-486,-451
659,-447,-358,-466,-435
657,-444,-345,-449,-416
643,-443,-336,-437,-398
621,-442,-331,-432,-383
594,-440,-330,-431,-374
567,-437,-330,-432,-372
544,-432,-331,-435,-376
528,-427,-333,-439,-384
514,-425,-339,-448,-395
496,-429,-352,-463,-409
465,-438,-373,-484,-428
413,-451,-400,-510,-453
335,-463,-433,-537,-482
233,-471,-467,-563,-516
111,-474,-500,-586,-550
-21,-476,-530,-605,-581
-149,-479,-553,-619,-606
-258,-485,-568,-627,-623
-336,-491,-573,-628,-631
-376,-495,-570,-624,-632
-375,-494,-561,-616,-627
-342,-489,-552,-607,-621
-288,-482,-544,-600,-616
-227,-478,-542,-599,-614
-169,-480,-543,-603,-618
-125,-485,-549,-611,-625
-96,-491,-555,-621,-632
-81,-494,-561,-630,-637
-75,-492,-564,-637,-637
-73,-487,-566,-640,-634
-69,-482,-565,-640,-628
-62,-481,-563,-637,-624
-53,-483,-561,-631,-623
-46,-487,-560,-625,-626
-42,-492,-559,-618,-630
-44,-497,-559,-613,-632
-48,-500,-559,-610,-632
-53,-503,-560,-610,-631
-56,-504,-563,-614,-630
-57,-503,-566,-619,-633
-58,-502,-572,-625,-638
-61,-502,-580,-630,-644
-65,-504,-587,-634,-648
-65,-507,-591,-637,-649
-59,-512,-591,-639,-647
-48,-515,-587,-641,-644
-34,-516,-581,-643,-644
-26,-514,-577,-644,-648
-27,-511,-578,-645,-655
-37,-510,-585,-644,-664
-50,-513,-594,-645,-672
-57,-517,-604,-647,-679
-52,-523,-610,-650,-683
-39,-526,-612,-655,-686
-25,-527,-610,-661,-689
-20,-527,-608,-667,-693
-27,-528,-607,-672,-696
-44,-531,-610,-677,-699
-59,-536,-614,-682,-701
-66,-541,-618,-687,-702
-60,-545,-622,-692,-701
-46,-546,-625,-696,-701
-35,-544,-629,-699,-703
-32,-542,-633,-702,-706
-39,-542,-638,-706,-710
-51,-543,-645,-712,-716
-59,-545,-651,-719,-721
-59,-546,-656,-725,-727
-52,-546,-660,-729,-732
-42,-545,-663,-729,-738
-36,-544,-666,-726,-744
-37,-544,-670,-722,-750
-43,-545,-673,-719,-755
-50,-548,-675,-718,-758
-53,-553,-677,-719,-760
-51,-558,-679,-720,-760
-46,-562,-680,-722,-760
-40,-565,-681,-723,-761
-38,-566,-683,-723,-764
-41,-567,-685,-724,-767
-48,-569,-686,-726,-771
-56,-570,-687,-728,-773
-63,-573,-688,-731,-775
-65,-576,-690,-735,-777
-61,-579,-695,-739,-779
-51,-580,-702,-743,-784
-38,-582,-710,-749,-792
-26,-583,-719,-755,-802
-21,-586,-727,-760,-814
-27,-590,-734,-764,-825
-42,-595,-741,-766,-836
-61,-599,-745,-766,-845
-75,-603,-749,-767,-855
-77,-606,-752,-769,-863
-67,-607,-756,-774,-870
-51,-610,-761,-781,-876
-37,-613,-767,-789,-879
-31,-616,-773,-796,-881
-34,-620,-778,-800,-883
-42,-624,-781,-801,-885
-46,-628,-785,-801,-889
-43,-631,-790,-800,-891
-34,-635,-795,-802,-893
-26,-637,-802,-806,-892
-26,-636,-807,-812,-891
-34,-631,-809,-817,-891
-48,-624,-809,-821,-893
-58,-619,-807,-822,-899
-58,-618,-805,-822,-906
-48,-624,-804,-821,-914
-31,-634,-805,-821,-920
-17,-642,-808,-821,-925
-12,-646,-810,-822,-931
-16,-644,-812,-824,-937
-24,-639,-814,-825,-944
-27,-635,-817,-827,-952
-24,-635,-821,-830,-957
-15,-640,-826,-834,-959
-7,-647,-831,-839,-959
-5,-651,-835,-844,-958
-9,-652,-838,-850,-959
